issue_key,file_path,file,rule,impact_severity,impact_quality,type,message,line,effort,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,sqale_index,lines,reliability_rating,security_rating,commit_count,unique_authors,churn,days_since_modified,satd_count,satd_text
AZ4HYVeGUdMD1-xUppvv,hibernate-core/src/main/java/org/hibernate/engine/internal/MutableEntityEntry.java,MutableEntityEntry.java,java:S1121,MEDIUM,MAINTAINABILITY,CODE_SMELL,Extract the assignment out of this expression.,88.0,5min,0.0,0.0,2.0,2.0,4.0,1.0,25.0,101.0,A,A,2,1,106,351,,
AZ4HYVdRUdMD1-xUppuN,hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,NaturalIdResolutionsImpl.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,87.0,5min,0.0,0.0,8.0,8.0,114.0,105.0,82.0,861.0,A,A,13,2,1205,10,2.0,TODO: we should not really use equals() to compare instances of Hibernate Types | todo : couple of things wrong here:
AZ4HYVdRUdMD1-xUppuO,hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,NaturalIdResolutionsImpl.java,java:S1854,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Remove this useless assignment to local variable ""naturalIdMapping"".",130.0,1min,0.0,0.0,8.0,8.0,114.0,105.0,82.0,861.0,A,A,13,2,1205,10,2.0,TODO: we should not really use equals() to compare instances of Hibernate Types | todo : couple of things wrong here:
AZ4HYVdRUdMD1-xUppuS,hibernate-core/src/main/java/org/hibernate/engine/internal/NaturalIdResolutionsImpl.java,NaturalIdResolutionsImpl.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,458.0,5min,0.0,0.0,8.0,8.0,114.0,105.0,82.0,861.0,A,A,13,2,1205,10,2.0,TODO: we should not really use equals() to compare instances of Hibernate Types | todo : couple of things wrong here:
AZ4HYVd-UdMD1-xUppvq,hibernate-core/src/main/java/org/hibernate/engine/internal/NonNullableTransientDependencies.java,NonNullableTransientDependencies.java,java:S3824,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".",31.0,10min,0.0,0.0,1.0,1.0,15.0,12.0,10.0,105.0,A,A,2,1,52,265,,
AZ4HYVdUUdMD1-xUppua,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,107.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppub,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,207.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppuc,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S1117,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename ""session"" which hides the field declared at line 103.",238.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppud,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,277.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppue,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S4274,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this assert with a proper check.,392.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppuf,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S4274,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this assert with a proper check.,408.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppug,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,489.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppui,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S4274,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this assert with a proper check.,632.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppun,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,1178.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppup,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,1231.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppuq,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S1117,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename ""next"" which hides the field declared at line 1270.",1274.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppur,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S1117,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename ""next"" which hides the field declared at line 1270.",1289.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUpput,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,1307.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppuY,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,1515.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVdUUdMD1-xUppuZ,hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java,StatefulPersistenceContext.java,java:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,2040.0,5min,0.0,0.0,31.0,31.0,405.0,402.0,314.0,2219.0,A,A,25,5,1455,6,11.0,"TODO: can/should we also set its collections to read-only? | todo : we really just need to add a split in the notions of: | IMPL NOTE: yes if we get here this impl is very non-performant, but PersistenceContext | in place of natural id snapshots.  But really it's better to just do it the right way ^^ if we start | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO: an alternative is to check if the owner has changed; if it hasn't then | TODO:refactor + make this method private | if ( collection instanceof PersistentCollection ) { | @deprecated We should not expose this directly: the other accessors that have been created as a replacement | have better chances of skipping initializing this map, which is a good performance improvement. | todo : we can actually just determine this from the incoming EntityEntry-s"
AZ4HYVb1UdMD1-xUppth,hibernate-core/src/main/java/org/hibernate/engine/jdbc/BlobProxy.java,BlobProxy.java,java:S108,MEDIUM,MAINTAINABILITY,CODE_SMELL,Either remove or fill this block of code.,212.0,5min,0.0,0.0,1.0,1.0,32.0,10.0,5.0,222.0,A,A,0,0,0,0,,
AZ4HYVZMUdMD1-xUpprn,hibernate-core/src/main/java/org/hibernate/engine/jdbc/batch/internal/BatchImpl.java,BatchImpl.java,java:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,233.0,5min,0.0,0.0,5.0,5.0,44.0,49.0,22.0,344.0,A,A,10,2,94,1,,
